age,workclass,fnlwgt,education,education_num,name,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
34,Private,49469,Bachelors,13,x555790627,Never-married,Sales,Not-in-family,White,Male,99999,0,50,United-States,1
37,Self-emp-not-inc,353298,HS-grad,9,x076034703,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,United-States,1
65,Self-emp-inc,184965,Doctorate,16,x703860543,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,1
42,Private,46221,Doctorate,16,x973920754,Married-spouse-absent,Other-service,Not-in-family,White,Male,27828,0,60,NA,1
49,Private,120629,Bachelors,13,x545794106,Divorced,Exec-managerial,Not-in-family,Black,Female,27828,0,60,United-States,1
45,State-gov,190406,Prof-school,15,x740266131,Divorced,Prof-specialty,Unmarried,Black,Male,25236,0,36,United-States,1
47,Private,97883,Bachelors,13,x951160095,Widowed,Priv-house-serv,Unmarried,White,Female,25236,0,35,United-States,1
65,Private,198766,Masters,14,x284264202,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,1
64,Self-emp-inc,132832,HS-grad,9,x217764158,Married-civ-spouse,Adm-clerical,Wife,White,Female,20051,0,40,NA,1
68,Local-gov,242095,Bachelors,13,x351352523,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,40,United-States,1
83,Self-emp-inc,240150,10th,6,x904438112,Married-civ-spouse,Farming-fishing,Husband,White,Male,20051,0,50,United-States,1
67,Self-emp-not-inc,148690,Masters,14,x126574475,Widowed,Prof-specialty,Not-in-family,White,Male,18481,0,2,United-States,1
67,Private,224984,HS-grad,9,x445685577,Widowed,Adm-clerical,Not-in-family,White,Female,15831,0,16,Germany,1
69,Private,182862,HS-grad,9,x945886030,Never-married,Transport-moving,Not-in-family,White,Male,15831,0,40,United-States,1
39,Private,202027,Bachelors,13,x531009275,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1
54,Self-emp-not-inc,123011,HS-grad,9,x864704518,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,52,United-States,1
51,Self-emp-inc,229465,Masters,14,x705536079,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
47,Self-emp-not-inc,370119,Bachelors,13,x570466397,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1
64,Self-emp-not-inc,134960,Bachelors,13,x638923784,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,35,United-States,1
51,Private,293196,Doctorate,16,x382373032,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,Iran,1
39,Private,191807,HS-grad,9,x423099231,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1
32,Private,312667,Bachelors,13,x719324055,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1
53,Private,424079,Masters,14,x635016312,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,1
30,Private,154950,Some-college,10,x115496356,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
36,Private,237943,Masters,14,x475173622,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
32,Private,137076,Some-college,10,x376123832,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
43,State-gov,139734,Bachelors,13,x919942071,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
59,Self-emp-not-inc,201263,Bachelors,13,x794513682,Married-civ-spouse,Sales,Husband,White,Male,15024,0,55,United-States,1
44,Private,116825,Prof-school,15,x025612407,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,80,United-States,1
55,Private,199067,Bachelors,13,x971674977,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,42,United-States,1
47,Private,162741,Assoc-acdm,12,x049778938,Married-civ-spouse,Prof-specialty,Wife,Black,Female,15024,0,40,United-States,1
46,Federal-gov,102308,Prof-school,15,x038087585,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1
59,Self-emp-inc,169982,Some-college,10,x606763058,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
47,Private,323798,Prof-school,15,x261494222,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,United-States,1
45,Private,266860,Masters,14,x240845757,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
52,Private,186303,Some-college,10,x765382512,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,Canada,1
52,Self-emp-inc,89041,Masters,14,x050513625,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
49,NA,271346,Bachelors,13,x199557601,Married-civ-spouse,NA,Husband,White,Male,15024,0,60,United-States,1
47,Self-emp-inc,215620,Masters,14,x574687048,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,1
46,Private,273575,Bachelors,13,x600038138,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,40,United-States,1
40,Self-emp-not-inc,237293,Prof-school,15,x130590676,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States,1
45,Self-emp-not-inc,176814,Doctorate,16,x098871262,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
48,Self-emp-inc,54190,Prof-school,15,x813828516,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
46,Local-gov,121124,Bachelors,13,x522344778,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,40,United-States,1
56,Self-emp-inc,109856,Bachelors,13,x501998872,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
58,Self-emp-not-inc,248841,HS-grad,9,x930686071,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,1
46,Private,110171,Masters,14,x623565190,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1
43,Private,212894,Bachelors,13,x741390217,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
38,Private,38312,Bachelors,13,x390946476,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,1
38,Private,114591,Bachelors,13,x920912571,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States,1
38,Private,172538,Bachelors,13,x425008142,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
56,Private,122390,Assoc-voc,11,x557084886,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,1
30,Private,341051,Masters,14,x052822720,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
39,Private,174242,Bachelors,13,x645363925,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
52,Private,99736,Masters,14,x815875536,Divorced,Prof-specialty,Unmarried,White,Male,15020,0,50,United-States,1
43,Private,170525,Bachelors,13,x132843530,Divorced,Prof-specialty,Not-in-family,White,Female,14344,0,40,United-States,1
38,Private,217349,Assoc-voc,11,x784276882,Divorced,Prof-specialty,Not-in-family,White,Female,14344,0,40,United-States,1
42,Federal-gov,170230,Masters,14,x943488655,Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,60,United-States,1
59,Private,140569,Some-college,10,x595934597,Separated,Sales,Not-in-family,White,Male,14084,0,60,United-States,1
33,Private,168981,Masters,14,x373652104,Divorced,Exec-managerial,Own-child,White,Female,14084,0,50,United-States,1
48,NA,175653,Assoc-acdm,12,x419869770,Divorced,NA,Not-in-family,White,Female,14084,0,40,United-States,1
27,Private,186454,Bachelors,13,x868208816,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,13550,0,40,United-States,1
29,Private,124680,Bachelors,13,x789571940,Never-married,Sales,Not-in-family,White,Female,13550,0,35,United-States,1
66,Self-emp-inc,197816,Bachelors,13,x122193540,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605,0,40,United-States,1
65,NA,249043,Bachelors,13,x897999962,Married-civ-spouse,NA,Husband,White,Male,10605,0,40,United-States,1
36,Private,225516,Assoc-acdm,12,x846747884,Never-married,Sales,Not-in-family,Black,Male,10520,0,43,United-States,1
60,Federal-gov,404023,HS-grad,9,x584984638,Divorced,Exec-managerial,Not-in-family,White,Male,10520,0,40,United-States,1
65,Self-emp-not-inc,118474,11th,7,x617177000,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,59,NA,1
57,Private,334224,Some-college,10,x765424957,Married-civ-spouse,Craft-repair,Wife,White,Female,9386,0,40,United-States,1
39,Private,315776,Masters,14,x086741360,Never-married,Exec-managerial,Not-in-family,Black,Male,8614,0,52,United-States,1
39,Private,185520,Some-college,10,x676052465,Divorced,Exec-managerial,Not-in-family,White,Female,8614,0,40,United-States,1
45,Private,339863,Bachelors,13,x146545853,Divorced,Sales,Not-in-family,White,Male,8614,0,48,United-States,1
40,Local-gov,290660,Assoc-acdm,12,x476588750,Divorced,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,1
46,Private,364548,Bachelors,13,x313802254,Divorced,Sales,Not-in-family,White,Male,8614,0,40,United-States,1
35,Private,182898,HS-grad,9,x842442387,Never-married,Adm-clerical,Not-in-family,White,Male,8614,0,40,United-States,1
30,Private,225231,Some-college,10,x921397336,Divorced,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,1
50,Private,196232,HS-grad,9,x743643411,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,1
29,State-gov,356089,Bachelors,13,x411117881,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
46,Private,243190,HS-grad,9,x105955102,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40,United-States,1
53,Private,149784,Bachelors,13,x100371265,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
44,State-gov,174325,Masters,14,x667193870,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,40,United-States,1
45,Federal-gov,88564,Some-college,10,x285692784,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
44,Private,172479,Bachelors,13,x621541595,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
36,Private,29702,HS-grad,9,x970370417,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,1
32,Private,173730,Bachelors,13,x450490779,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
47,Private,151584,Prof-school,15,x985022477,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,United-States,1
45,Private,178319,Doctorate,16,x395466952,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,1
35,Self-emp-not-inc,202027,Masters,14,x569947191,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,1
47,Private,121836,Masters,14,x083685028,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,38,United-States,1
46,Private,241935,11th,7,x152948790,Married-civ-spouse,Other-service,Husband,Black,Male,7688,0,40,United-States,1
41,Private,352834,Bachelors,13,x983884428,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,1
45,Local-gov,318280,Some-college,10,x886769186,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,1
45,Private,197240,12th,8,x498251818,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,1
51,Private,87205,Bachelors,13,x070828958,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,20,United-States,1
46,Local-gov,303918,HS-grad,9,x849992334,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,96,United-States,1
38,State-gov,188303,Some-college,10,x768721813,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,40,United-States,1
60,Private,325971,HS-grad,9,x745580353,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688,0,40,United-States,1
42,Private,511068,Bachelors,13,x454271442,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
38,Private,276559,HS-grad,9,x006942605,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,70,United-States,1
35,Private,86648,Prof-school,15,x336299837,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,1
58,Private,172333,HS-grad,9,x053209194,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,1
45,Self-emp-inc,180239,Prof-school,15,x385742841,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7688,0,40,NA,1
54,Self-emp-inc,223752,Bachelors,13,x526477748,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,NA,1
34,Self-emp-inc,343789,Bachelors,13,x605966477,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,1
35,Private,275364,Bachelors,13,x971145944,Divorced,Tech-support,Unmarried,White,Male,7430,0,40,Germany,1
39,Private,188391,HS-grad,9,x097914640,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,United-States,1
31,Private,203488,Bachelors,13,x692366779,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50,United-States,1
41,Private,113555,Some-college,10,x534929056,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7298,0,50,United-States,1
46,Self-emp-inc,219962,Bachelors,13,x991724305,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,NA,1
49,Local-gov,194895,Some-college,10,x458950578,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7298,0,40,United-States,1
39,Private,43712,HS-grad,9,x712561605,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
44,Private,145441,Bachelors,13,x522994177,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,48,United-States,1
46,Private,113806,12th,8,x569923803,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,NA,1
38,Self-emp-inc,269318,Some-college,10,x823089776,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
47,Private,274200,11th,7,x761653455,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1
60,Local-gov,138502,Bachelors,13,x369167380,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,48,United-States,1
54,Private,203635,HS-grad,9,x287102701,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,60,United-States,1
52,Federal-gov,291096,Assoc-acdm,12,x234789996,Married-civ-spouse,Other-service,Husband,White,Male,7298,0,40,United-States,1
55,Private,198145,Bachelors,13,x399753480,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,1
38,Private,257250,Some-college,10,x531376158,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,60,United-States,1
30,Private,271710,Bachelors,13,x911096319,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,1
53,Private,89587,Some-college,10,x790278059,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,45,United-States,1
36,Private,115834,Assoc-voc,11,x456706415,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298,0,55,United-States,1
45,Private,34419,Some-college,10,x859928159,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
49,Local-gov,269527,Masters,14,x886177526,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,1
34,Private,252646,Some-college,10,x755787515,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,1
54,Private,35557,Some-college,10,x877509406,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,1
51,Private,48343,Masters,14,x388999785,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,1
37,Private,263094,Bachelors,13,x808101943,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
32,Private,195000,Bachelors,13,x739511995,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States,1
45,Private,25649,Some-college,10,x450455145,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,1
55,Private,227856,Bachelors,13,x360271860,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States,1
28,Local-gov,33662,Masters,14,x311045321,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,40,United-States,1
45,Private,170871,HS-grad,9,x740624291,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,60,United-States,1
42,Private,159449,Bachelors,13,x728900198,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,1
48,Local-gov,31264,Some-college,10,x056184717,Married-civ-spouse,Exec-managerial,Wife,White,Female,5178,0,40,United-States,1
35,Private,46385,HS-grad,9,x243205141,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,90,United-States,1
42,Local-gov,174575,Bachelors,13,x627361368,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,1
26,Private,97153,Assoc-acdm,12,x570956901,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,1
25,Private,161027,Bachelors,13,x830690834,Married-civ-spouse,Tech-support,Husband,White,Male,5178,0,40,United-States,1
44,Private,74680,Some-college,10,x508956336,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,50,United-States,1
48,State-gov,118330,Bachelors,13,x705999624,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,1
43,Private,339814,Some-college,10,x159530803,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,1
35,Self-emp-inc,186845,Bachelors,13,x067228133,Married-civ-spouse,Sales,Own-child,White,Male,5178,0,50,United-States,1
39,Private,248011,Assoc-voc,11,x388458756,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,1
28,Federal-gov,163862,Bachelors,13,x714407184,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,1
60,Federal-gov,237317,Assoc-voc,11,x676457586,Divorced,Prof-specialty,Unmarried,White,Male,4934,0,40,United-States,1
58,Private,142076,HS-grad,9,x248554941,Divorced,Tech-support,Not-in-family,White,Male,4787,0,39,United-States,1
30,Private,331419,Assoc-acdm,12,x297070645,Never-married,Craft-repair,Not-in-family,White,Male,4787,0,50,United-States,1
